clip_id,actor,emotion_code,emotion_4class,p_happy,p_angry,p_sad,p_neutral
19_05_02_01_01,19,5,angry,0.267001,0.33466,0.19822,0.200118
19_05_02_01_02,19,5,angry,0.290298,0.372768,0.181279,0.155655
19_05_02_02_01,19,5,angry,0.270585,0.361119,0.201085,0.167212
19_05_02_02_02,19,5,angry,0.263243,0.353178,0.186945,0.196633
19_06_01_01_01,19,6,neutral,0.268418,0.299561,0.20856,0.22346
19_06_01_01_02,19,6,neutral,0.1849,0.268457,0.212796,0.333848
19_06_01_02_01,19,6,neutral,0.206277,0.269972,0.226549,0.297203
19_06_01_02_02,19,6,neutral,0.196858,0.280037,0.219126,0.303979
19_06_02_01_01,19,6,neutral,0.633133,0.192147,0.10634,0.068379
19_06_02_01_02,19,6,neutral,0.479633,0.251924,0.167492,0.100951
19_06_02_02_01,19,6,neutral,0.421252,0.27797,0.178615,0.122163
19_06_02_02_02,19,6,neutral,0.449959,0.281373,0.159421,0.109247
19_07_01_01_01,19,7,neutral,0.41109,0.337768,0.186062,0.06508
19_07_01_01_02,19,7,neutral,0.504242,0.27821,0.149581,0.067967
19_07_01_02_01,19,7,neutral,0.500774,0.285369,0.149251,0.064605
19_07_01_02_02,19,7,neutral,0.470824,0.32145,0.146897,0.060829
19_07_02_01_01,19,7,neutral,0.274418,0.393834,0.231123,0.100625
19_07_02_01_02,19,7,neutral,0.318433,0.381589,0.223042,0.076935
19_07_02_02_01,19,7,neutral,0.232989,0.456668,0.237855,0.072488
19_07_02_02_02,19,7,neutral,0.301947,0.402963,0.194536,0.100554
19_08_01_01_01,19,8,neutral,0.234319,0.328744,0.222232,0.214704
19_08_01_01_02,19,8,neutral,0.196677,0.349514,0.231355,0.222455
19_08_01_02_01,19,8,neutral,0.211203,0.289294,0.249029,0.250474
19_08_01_02_02,19,8,neutral,0.254043,0.305897,0.241348,0.198713
19_08_02_01_01,19,8,neutral,0.237513,0.323578,0.221937,0.216972
19_08_02_01_02,19,8,neutral,0.425208,0.305705,0.160922,0.108166
19_08_02_02_01,19,8,neutral,0.339662,0.312273,0.200427,0.147639
19_08_02_02_02,19,8,neutral,0.241069,0.423808,0.208503,0.12662
20_01_01_01_01,20,1,neutral,0.189825,0.200686,0.225163,0.384325
20_01_01_01_02,20,1,neutral,0.191125,0.206326,0.231502,0.371047
20_01_01_02_01,20,1,neutral,0.192488,0.197641,0.247506,0.362365
20_01_01_02_02,20,1,neutral,0.191723,0.203786,0.256282,0.34821
20_02_01_01_01,20,2,neutral,0.226168,0.195301,0.185611,0.392919
20_02_01_01_02,20,2,neutral,0.330037,0.17298,0.17984,0.317142
20_02_01_02_01,20,2,neutral,0.254099,0.194582,0.201923,0.349396
20_02_01_02_02,20,2,neutral,0.256792,0.182002,0.200759,0.360448
20_02_02_01_01,20,2,neutral,0.232025,0.179314,0.181635,0.407027
20_02_02_01_02,20,2,neutral,0.278943,0.186285,0.177116,0.357656
20_02_02_02_01,20,2,neutral,0.272731,0.182214,0.179841,0.365213
20_02_02_02_02,20,2,neutral,0.207868,0.201141,0.197446,0.393546
20_03_01_01_01,20,3,happy,0.379173,0.226033,0.249727,0.145066
20_03_01_01_02,20,3,happy,0.347889,0.197198,0.258053,0.19686
20_03_01_02_01,20,3,happy,0.350792,0.210156,0.275254,0.163798
20_03_01_02_02,20,3,happy,0.307235,0.19801,0.19203,0.302726
20_03_02_01_01,20,3,happy,0.482677,0.178679,0.168337,0.170307
20_03_02_01_02,20,3,happy,0.560796,0.15715,0.154207,0.127847
20_03_02_02_01,20,3,happy,0.355471,0.219686,0.232451,0.192392
20_03_02_02_02,20,3,happy,0.403159,0.20306,0.269954,0.123827
20_04_01_01_01,20,4,sad,0.18519,0.202788,0.251757,0.360265
20_04_01_01_02,20,4,sad,0.191687,0.227073,0.302552,0.278688
20_04_01_02_01,20,4,sad,0.177665,0.208602,0.283777,0.329957
20_04_01_02_02,20,4,sad,0.19217,0.197924,0.238741,0.371165
20_04_02_01_01,20,4,sad,0.245972,0.198746,0.341809,0.213473
20_04_02_01_02,20,4,sad,0.268377,0.26495,0.350848,0.115825
20_04_02_02_01,20,4,sad,0.232484,0.204908,0.292458,0.27015
20_04_02_02_02,20,4,sad,0.290032,0.213527,0.340307,0.156133
20_05_01_01_01,20,5,angry,0.18038,0.196634,0.231599,0.391387
20_05_01_01_02,20,5,angry,0.183582,0.208421,0.220915,0.387082
20_05_01_02_01,20,5,angry,0.239868,0.223049,0.206864,0.330218
20_05_01_02_02,20,5,angry,0.289541,0.219784,0.196752,0.293923
20_05_02_01_01,20,5,angry,0.191694,0.26095,0.331882,0.215475
20_05_02_01_02,20,5,angry,0.196808,0.253933,0.312902,0.236357
20_05_02_02_01,20,5,angry,0.215663,0.251198,0.285195,0.247945
20_05_02_02_02,20,5,angry,0.177825,0.219527,0.394176,0.208472
20_06_01_01_01,20,6,neutral,0.191977,0.202933,0.35905,0.24604
20_06_01_01_02,20,6,neutral,0.194402,0.19931,0.369309,0.236979
20_06_01_02_01,20,6,neutral,0.193692,0.197481,0.321582,0.287244
20_06_01_02_02,20,6,neutral,0.192664,0.19732,0.292747,0.317269
20_06_02_01_01,20,6,neutral,0.182282,0.216315,0.418798,0.182605
20_06_02_01_02,20,6,neutral,0.178173,0.221269,0.422253,0.178305
20_06_02_02_01,20,6,neutral,0.226675,0.212399,0.390003,0.170923
20_06_02_02_02,20,6,neutral,0.171408,0.214598,0.438772,0.175222
20_07_01_01_01,20,7,neutral,0.215211,0.324244,0.253073,0.207472
20_07_01_01_02,20,7,neutral,0.259398,0.262068,0.336854,0.14168
20_07_01_02_01,20,7,neutral,0.181969,0.290137,0.363922,0.163972
20_07_01_02_02,20,7,neutral,0.256158,0.277749,0.311412,0.154682
20_07_02_01_01,20,7,neutral,0.200401,0.272484,0.285471,0.241644
20_07_02_01_02,20,7,neutral,0.171971,0.252091,0.480587,0.095351
20_07_02_02_01,20,7,neutral,0.254366,0.299362,0.343869,0.102403
20_07_02_02_02,20,7,neutral,0.18627,0.310389,0.392627,0.110715
20_08_01_01_01,20,8,neutral,0.233703,0.207368,0.321104,0.237824
20_08_01_01_02,20,8,neutral,0.253299,0.240181,0.248186,0.258333
20_08_01_02_01,20,8,neutral,0.200343,0.198426,0.203397,0.397835
20_08_01_02_02,20,8,neutral,0.174905,0.200467,0.43048,0.194148
20_08_02_01_01,20,8,neutral,0.232342,0.224649,0.328797,0.214212
20_08_02_01_02,20,8,neutral,0.162357,0.296875,0.283525,0.257242
20_08_02_02_01,20,8,neutral,0.328309,0.213651,0.310924,0.147116
20_08_02_02_02,20,8,neutral,0.231952,0.220936,0.200109,0.347003
21_01_01_01_01,21,1,neutral,0.186995,0.22193,0.354448,0.236627
21_01_01_01_02,21,1,neutral,0.185876,0.233536,0.3112,0.269388
21_01_01_02_01,21,1,neutral,0.182188,0.221562,0.368539,0.227711
21_01_01_02_02,21,1,neutral,0.186855,0.224691,0.329381,0.259072
21_02_01_01_01,21,2,neutral,0.228678,0.255677,0.281472,0.234173
21_02_01_01_02,21,2,neutral,0.2132,0.25711,0.322834,0.206856
21_02_01_02_01,21,2,neutral,0.216199,0.240816,0.257865,0.285119
21_02_01_02_02,21,2,neutral,0.21758,0.251037,0.303537,0.227846
21_02_02_01_01,21,2,neutral,0.258612,0.268243,0.282737,0.190408
21_02_02_01_02,21,2,neutral,0.243056,0.267698,0.257925,0.231321
21_02_02_02_01,21,2,neutral,0.261452,0.25997,0.271859,0.206718
21_02_02_02_02,21,2,neutral,0.292185,0.25839,0.279965,0.16946
21_03_01_01_01,21,3,happy,0.349445,0.290006,0.221633,0.138916
21_03_01_01_02,21,3,happy,0.355451,0.281399,0.230248,0.132902
21_03_01_02_01,21,3,happy,0.451465,0.259185,0.171067,0.118283
21_03_01_02_02,21,3,happy,0.338572,0.260721,0.242192,0.158515
21_03_02_01_01,21,3,happy,0.533794,0.225371,0.146786,0.09405
21_03_02_01_02,21,3,happy,0.507417,0.236134,0.158491,0.097959
21_03_02_02_01,21,3,happy,0.51096,0.24167,0.149468,0.097903
21_03_02_02_02,21,3,happy,0.466777,0.251713,0.173701,0.10781
21_04_01_01_01,21,4,sad,0.175865,0.320687,0.270685,0.232764
21_04_01_01_02,21,4,sad,0.180616,0.32507,0.279154,0.21516
21_04_01_02_01,21,4,sad,0.235191,0.267936,0.228588,0.268286
21_04_01_02_02,21,4,sad,0.180342,0.344811,0.276963,0.197885
21_04_02_01_01,21,4,sad,0.35386,0.261718,0.236175,0.148248
21_04_02_01_02,21,4,sad,0.355174,0.279659,0.246538,0.11863
21_04_02_02_01,21,4,sad,0.36937,0.304934,0.197546,0.128149
21_04_02_02_02,21,4,sad,0.41989,0.291009,0.173847,0.115254
21_05_01_01_01,21,5,angry,0.140766,0.422998,0.279395,0.156841
21_05_01_01_02,21,5,angry,0.133814,0.421403,0.270902,0.173882
21_05_01_02_01,21,5,angry,0.151728,0.407424,0.265442,0.175406
21_05_01_02_02,21,5,angry,0.135145,0.443935,0.271168,0.149753
21_05_02_01_01,21,5,angry,0.205575,0.414797,0.219537,0.160091
21_05_02_01_02,21,5,angry,0.305457,0.374184,0.188018,0.13234
21_05_02_02_01,21,5,angry,0.171554,0.453155,0.231437,0.143854
21_05_02_02_02,21,5,angry,0.225473,0.4081,0.212747,0.15368
21_06_01_01_01,21,6,neutral,0.199679,0.290058,0.286893,0.22337
21_06_01_01_02,21,6,neutral,0.18975,0.285742,0.294248,0.23026
21_06_01_02_01,21,6,neutral,0.163639,0.293207,0.28181,0.261345
21_06_01_02_02,21,6,neutral,0.166585,0.29075,0.311487,0.231179
21_06_02_01_01,21,6,neutral,0.211039,0.303223,0.327002,0.158736
21_06_02_01_02,21,6,neutral,0.250951,0.299532,0.305528,0.143989
21_06_02_02_01,21,6,neutral,0.203476,0.292974,0.280589,0.222961
21_06_02_02_02,21,6,neutral,0.174264,0.290067,0.32951,0.206158
21_07_01_01_01,21,7,neutral,0.170317,0.391642,0.251882,0.186158
21_07_01_01_02,21,7,neutral,0.183668,0.405075,0.241021,0.170236
21_07_01_02_01,21,7,neutral,0.219197,0.362843,0.234763,0.183198
21_07_01_02_02,21,7,neutral,0.163466,0.424508,0.243587,0.168439
21_07_02_01_01,21,7,neutral,0.183407,0.401404,0.252329,0.16286
21_07_02_01_02,21,7,neutral,0.155138,0.416552,0.24518,0.183129
21_07_02_02_01,21,7,neutral,0.165102,0.422308,0.239702,0.172888
21_07_02_02_02,21,7,neutral,0.192258,0.42244,0.227339,0.157964
21_08_01_01_01,21,8,neutral,0.207794,0.324884,0.279067,0.188255
21_08_01_01_02,21,8,neutral,0.188116,0.303479,0.301843,0.206562
21_08_01_02_01,21,8,neutral,0.288835,0.296018,0.242644,0.172503
21_08_01_02_02,21,8,neutral,0.173192,0.284815,0.308674,0.233319
21_08_02_01_01,21,8,neutral,0.179725,0.329583,0.307708,0.182984
21_08_02_01_02,21,8,neutral,0.230745,0.300537,0.30274,0.165977
21_08_02_02_01,21,8,neutral,0.178862,0.343458,0.313927,0.163753
21_08_02_02_02,21,8,neutral,0.207258,0.332761,0.30053,0.159452
22_01_01_01_01,22,1,neutral,0.176462,0.209173,0.194684,0.419681
22_01_01_01_02,22,1,neutral,0.177053,0.21132,0.195371,0.416256
22_01_01_02_01,22,1,neutral,0.178178,0.211618,0.192991,0.417214
22_01_01_02_02,22,1,neutral,0.177124,0.205387,0.206312,0.411177
22_02_01_01_01,22,2,neutral,0.287329,0.222908,0.174031,0.315733
22_02_01_01_02,22,2,neutral,0.235252,0.219407,0.19099,0.354351
22_02_01_02_01,22,2,neutral,0.331681,0.229703,0.169041,0.269575
22_02_01_02_02,22,2,neutral,0.33157,0.226767,0.168576,0.273087
22_02_02_01_01,22,2,neutral,0.480897,0.210847,0.133597,0.174659
22_02_02_01_02,22,2,neutral,0.463182,0.215343,0.137373,0.184101
22_02_02_02_01,22,2,neutral,0.33482,0.218863,0.165136,0.281182
22_02_02_02_02,22,2,neutral,0.388176,0.216215,0.154527,0.241081
22_03_01_01_01,22,3,happy,0.475578,0.213459,0.135936,0.175028
22_03_01_01_02,22,3,happy,0.509957,0.214716,0.1292,0.146127
22_03_01_02_01,22,3,happy,0.505356,0.20098,0.129176,0.164488
22_03_01_02_02,22,3,happy,0.512045,0.202133,0.128838,0.156984
22_03_02_01_01,22,3,happy,0.519683,0.21815,0.131341,0.130826
22_03_02_01_02,22,3,happy,0.516947,0.222886,0.144895,0.115271
22_03_02_02_01,22,3,happy,0.482001,0.227394,0.169388,0.121217
22_03_02_02_02,22,3,happy,0.515919,0.229205,0.137335,0.117541
22_04_01_01_01,22,4,sad,0.169888,0.223829,0.234064,0.372219
22_04_01_01_02,22,4,sad,0.169013,0.223075,0.243622,0.36429
22_04_01_02_01,22,4,sad,0.17155,0.19241,0.264502,0.371538
22_04_01_02_02,22,4,sad,0.173379,0.20434,0.213476,0.408804
22_04_02_01_01,22,4,sad,0.169983,0.217482,0.301538,0.310997
22_04_02_01_02,22,4,sad,0.165432,0.251165,0.324568,0.258834
22_04_02_02_01,22,4,sad,0.186324,0.21794,0.217728,0.378008
22_04_02_02_02,22,4,sad,0.18244,0.219096,0.225743,0.372721
22_05_01_01_01,22,5,angry,0.200534,0.280558,0.203157,0.315751
22_05_01_01_02,22,5,angry,0.20513,0.265399,0.203668,0.325803
22_05_01_02_01,22,5,angry,0.187809,0.25202,0.211688,0.348484
22_05_01_02_02,22,5,angry,0.200585,0.271104,0.205591,0.32272
22_05_02_01_01,22,5,angry,0.224823,0.281857,0.196779,0.296541
22_05_02_01_02,22,5,angry,0.240943,0.280556,0.201602,0.2769
22_05_02_02_01,22,5,angry,0.212219,0.301799,0.204348,0.281633
22_05_02_02_02,22,5,angry,0.231955,0.314803,0.194208,0.259034
22_06_01_01_01,22,6,neutral,0.177445,0.249807,0.269719,0.30303
22_06_01_01_02,22,6,neutral,0.175944,0.259045,0.253662,0.311349
22_06_01_02_01,22,6,neutral,0.169211,0.246331,0.248316,0.336142
22_06_01_02_02,22,6,neutral,0.167822,0.247959,0.249491,0.334727
22_06_02_01_01,22,6,neutral,0.184483,0.240166,0.310325,0.265026
22_06_02_01_02,22,6,neutral,0.179953,0.254853,0.273158,0.292036
22_06_02_02_01,22,6,neutral,0.185111,0.249736,0.309444,0.255709
22_06_02_02_02,22,6,neutral,0.205027,0.249553,0.314859,0.230561
22_07_01_01_01,22,7,neutral,0.242549,0.272244,0.202333,0.282875
22_07_01_01_02,22,7,neutral,0.184927,0.262769,0.349956,0.202348
22_07_01_02_01,22,7,neutral,0.213947,0.260654,0.204753,0.320646
22_07_01_02_02,22,7,neutral,0.251441,0.263053,0.200382,0.285125
22_07_02_01_01,22,7,neutral,0.349948,0.280402,0.214822,0.154828
22_07_02_01_02,22,7,neutral,0.210724,0.266581,0.311417,0.211278
22_07_02_02_01,22,7,neutral,0.227673,0.269353,0.281974,0.221
22_07_02_02_02,22,7,neutral,0.191213,0.283121,0.305385,0.220282
22_08_01_01_01,22,8,neutral,0.170141,0.288692,0.229766,0.311401
22_08_01_01_02,22,8,neutral,0.172263,0.236752,0.202963,0.388022
22_08_01_02_01,22,8,neutral,0.16892,0.239211,0.221989,0.36988
22_08_01_02_02,22,8,neutral,0.183998,0.263945,0.212052,0.340005
22_08_02_01_01,22,8,neutral,0.180184,0.237955,0.199496,0.382365
22_08_02_01_02,22,8,neutral,0.177071,0.254677,0.20452,0.363732
22_08_02_02_01,22,8,neutral,0.172647,0.274538,0.223662,0.329153
22_08_02_02_02,22,8,neutral,0.180059,0.258152,0.210766,0.351023
23_01_01_01_01,23,1,neutral,0.192928,0.208287,0.206214,0.392571
23_01_01_01_02,23,1,neutral,0.201718,0.211962,0.200282,0.386038
23_01_01_02_01,23,1,neutral,0.195701,0.208135,0.203138,0.393025
23_01_01_02_02,23,1,neutral,0.191397,0.216108,0.209277,0.383218
23_02_01_01_01,23,2,neutral,0.208526,0.217999,0.187397,0.386078
23_02_01_01_02,23,2,neutral,0.209937,0.217159,0.184316,0.388587
23_02_01_02_01,23,2,neutral,0.200393,0.216907,0.205141,0.377559
23_02_01_02_02,23,2,neutral,0.202722,0.223446,0.191603,0.382229
23_02_02_01_01,23,2,neutral,0.232392,0.222905,0.183887,0.360816
23_02_02_01_02,23,2,neutral,0.209949,0.216531,0.189653,0.383867
23_02_02_02_01,23,2,neutral,0.217077,0.217849,0.196518,0.368556
23_02_02_02_02,23,2,neutral,0.249349,0.221548,0.192027,0.337076
23_03_01_01_01,23,3,happy,0.232201,0.225394,0.386538,0.155867
23_03_01_01_02,23,3,happy,0.252449,0.231209,0.352815,0.163527
23_03_01_02_01,23,3,happy,0.261788,0.223169,0.365553,0.14949
23_03_01_02_02,23,3,happy,0.239916,0.229851,0.387022,0.143211
23_03_02_01_01,23,3,happy,0.234624,0.215132,0.399775,0.150469
23_03_02_01_02,23,3,happy,0.214219,0.22449,0.412875,0.148416
23_03_02_02_01,23,3,happy,0.250039,0.21549,0.376243,0.158228
23_03_02_02_02,23,3,happy,0.267051,0.21879,0.359854,0.154306
23_04_01_01_01,23,4,sad,0.190031,0.220899,0.203853,0.385216
23_04_01_01_02,23,4,sad,0.197403,0.227654,0.201799,0.373144
23_04_01_02_01,23,4,sad,0.204638,0.242477,0.196331,0.356554
23_04_01_02_02,23,4,sad,0.208373,0.254968,0.200039,0.336621
23_04_02_01_01,23,4,sad,0.209452,0.320321,0.237704,0.232523
23_04_02_01_02,23,4,sad,0.213632,0.28043,0.20747,0.298468
23_04_02_02_01,23,4,sad,0.209433,0.307442,0.244435,0.23869
23_04_02_02_02,23,4,sad,0.199782,0.323081,0.26521,0.211926
23_05_01_01_01,23,5,angry,0.174503,0.290809,0.272632,0.262057
23_05_01_01_02,23,5,angry,0.17029,0.283451,0.280543,0.265715
23_05_01_02_01,23,5,angry,0.167972,0.280107,0.270214,0.281707
23_05_01_02_02,23,5,angry,0.163773,0.273607,0.27764,0.28498
23_05_02_01_01,23,5,angry,0.167681,0.302862,0.234587,0.29487
23_05_02_01_02,23,5,angry,0.172963,0.286056,0.239472,0.30151
23_05_02_02_01,23,5,angry,0.175639,0.298982,0.231232,0.294146
23_05_02_02_02,23,5,angry,0.1719,0.293034,0.235982,0.299084
23_06_01_01_01,23,6,neutral,0.178232,0.27317,0.267569,0.281029
23_06_01_01_02,23,6,neutral,0.172788,0.279976,0.364542,0.182694
23_06_01_02_01,23,6,neutral,0.179573,0.243985,0.31416,0.262282
23_06_01_02_02,23,6,neutral,0.161034,0.268858,0.341202,0.228905
23_06_02_01_01,23,6,neutral,0.17965,0.248802,0.419926,0.151621
23_06_02_01_02,23,6,neutral,0.202984,0.260915,0.372238,0.163863
23_06_02_02_01,23,6,neutral,0.200227,0.277291,0.394043,0.128439
23_06_02_02_02,23,6,neutral,0.200746,0.293197,0.388531,0.117527
23_07_01_01_01,23,7,neutral,0.17896,0.327752,0.29314,0.200147
23_07_01_01_02,23,7,neutral,0.181592,0.309107,0.281846,0.227454
23_07_01_02_01,23,7,neutral,0.192075,0.332466,0.290478,0.18498
23_07_01_02_02,23,7,neutral,0.179667,0.315527,0.290925,0.213882
23_07_02_01_01,23,7,neutral,0.19933,0.388578,0.283457,0.128634
23_07_02_01_02,23,7,neutral,0.185088,0.396736,0.279419,0.138756
23_07_02_02_01,23,7,neutral,0.187677,0.360465,0.281096,0.170762
23_07_02_02_02,23,7,neutral,0.180202,0.355823,0.301895,0.16208
23_08_01_01_01,23,8,neutral,0.194358,0.287899,0.299961,0.217782
23_08_01_01_02,23,8,neutral,0.177222,0.241758,0.424195,0.156825
23_08_01_02_01,23,8,neutral,0.180144,0.235227,0.428075,0.156554
23_08_01_02_02,23,8,neutral,0.168179,0.206588,0.483603,0.141629
23_08_02_01_01,23,8,neutral,0.179794,0.227146,0.443297,0.149762
23_08_02_01_02,23,8,neutral,0.18265,0.234439,0.427882,0.155029
23_08_02_02_01,23,8,neutral,0.206308,0.226261,0.380908,0.186524
23_08_02_02_02,23,8,neutral,0.200471,0.22418,0.397874,0.177475
24_01_01_01_01,24,1,neutral,0.233312,0.26147,0.271793,0.233425
24_01_01_01_02,24,1,neutral,0.233356,0.274472,0.271756,0.220415
24_01_01_02_01,24,1,neutral,0.215575,0.254467,0.288426,0.241531
24_01_01_02_02,24,1,neutral,0.214263,0.254372,0.278921,0.252444
24_02_01_01_01,24,2,neutral,0.37257,0.232542,0.200756,0.194133
24_02_01_01_02,24,2,neutral,0.437476,0.229877,0.171541,0.161106
24_02_01_02_01,24,2,neutral,0.260362,0.251431,0.242352,0.245854
24_02_01_02_02,24,2,neutral,0.410506,0.244006,0.180682,0.164807
24_02_02_01_01,24,2,neutral,0.429993,0.238347,0.181911,0.149749
24_02_02_01_02,24,2,neutral,0.341391,0.236494,0.203786,0.21833
24_02_02_02_01,24,2,neutral,0.38475,0.239254,0.192938,0.183058
24_02_02_02_02,24,2,neutral,0.383374,0.260964,0.193698,0.161964
24_03_01_01_01,24,3,happy,0.484673,0.233672,0.167553,0.114101
24_03_01_01_02,24,3,happy,0.546538,0.214598,0.140612,0.098252
24_03_01_02_01,24,3,happy,0.462846,0.24662,0.172265,0.118269
24_03_01_02_02,24,3,happy,0.578209,0.206705,0.12125,0.093835
24_03_02_01_01,24,3,happy,0.533615,0.216055,0.163701,0.086629
24_03_02_01_02,24,3,happy,0.535711,0.220398,0.146159,0.097732
24_03_02_02_01,24,3,happy,0.606689,0.179601,0.140891,0.072819
24_03_02_02_02,24,3,happy,0.507383,0.222775,0.184499,0.085343
24_04_01_01_01,24,4,sad,0.18945,0.24333,0.303961,0.263259
24_04_01_01_02,24,4,sad,0.174198,0.267005,0.351001,0.207797
24_04_01_02_01,24,4,sad,0.188799,0.23656,0.285952,0.288689
24_04_01_02_02,24,4,sad,0.188333,0.234294,0.272891,0.304481
24_04_02_01_01,24,4,sad,0.188997,0.316286,0.398648,0.096069
24_04_02_01_02,24,4,sad,0.146851,0.341146,0.397735,0.114268
24_04_02_02_01,24,4,sad,0.217851,0.282694,0.367663,0.131793
24_04_02_02_02,24,4,sad,0.187991,0.297163,0.373651,0.141195
24_05_01_01_01,24,5,angry,0.204887,0.318541,0.233979,0.242593
24_05_01_01_02,24,5,angry,0.193066,0.330216,0.225153,0.251565
24_05_01_02_01,24,5,angry,0.217703,0.305634,0.267654,0.209008
24_05_01_02_02,24,5,angry,0.177576,0.347674,0.236949,0.237801
24_05_02_01_01,24,5,angry,0.195443,0.320106,0.23052,0.25393
24_05_02_01_02,24,5,angry,0.183125,0.393628,0.240978,0.182269
24_05_02_02_01,24,5,angry,0.204351,0.306899,0.227305,0.261445
24_05_02_02_02,24,5,angry,0.189885,0.337071,0.229696,0.243347
24_06_01_01_01,24,6,neutral,0.189648,0.290719,0.33398,0.185653
24_06_01_01_02,24,6,neutral,0.187596,0.282217,0.378262,0.151925
24_06_01_02_01,24,6,neutral,0.199075,0.283359,0.36122,0.156346
24_06_01_02_02,24,6,neutral,0.171782,0.293497,0.375338,0.159383
24_06_02_01_01,24,6,neutral,0.192557,0.340513,0.353748,0.113182
24_06_02_01_02,24,6,neutral,0.179892,0.29796,0.38462,0.137528
24_06_02_02_01,24,6,neutral,0.280809,0.273637,0.329117,0.116437
24_06_02_02_02,24,6,neutral,0.319556,0.273972,0.290734,0.115737
24_07_01_01_01,24,7,neutral,0.161381,0.300473,0.398136,0.14001
24_07_01_01_02,24,7,neutral,0.174321,0.311742,0.369363,0.144573
24_07_01_02_01,24,7,neutral,0.222851,0.312794,0.296156,0.168199
24_07_01_02_02,24,7,neutral,0.197453,0.241981,0.429581,0.130986
24_07_02_01_01,24,7,neutral,0.15132,0.309019,0.411106,0.128555
24_07_02_01_02,24,7,neutral,0.141384,0.387493,0.377798,0.093325
24_07_02_02_01,24,7,neutral,0.190467,0.34309,0.326211,0.140232
24_07_02_02_02,24,7,neutral,0.193036,0.307644,0.316189,0.183131
24_08_01_01_01,24,8,neutral,0.314513,0.261747,0.241618,0.182121
24_08_01_01_02,24,8,neutral,0.200823,0.271835,0.382388,0.144954
24_08_01_02_01,24,8,neutral,0.171342,0.353075,0.312391,0.163193
24_08_01_02_02,24,8,neutral,0.167754,0.305563,0.292656,0.234027
24_08_02_01_01,24,8,neutral,0.242463,0.303987,0.301979,0.151572
24_08_02_01_02,24,8,neutral,0.249505,0.365252,0.268461,0.116783
24_08_02_02_01,24,8,neutral,0.175394,0.278583,0.393167,0.152855
24_08_02_02_02,24,8,neutral,0.286373,0.317832,0.272516,0.123279
