pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral
18_1_2_1_Afearful_Vfearful,18,female,1,2,1,18_06_02_01_01,18_06_02_01_01,neutral,neutral,0,0.853443,0.138802,0.005535,0.00222,0.240643,0.355083,0.301977,0.102296,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Afearful_Vhappy,18,female,1,2,1,18_06_02_01_01,18_03_02_01_01,neutral,happy,1,0.853443,0.138802,0.005535,0.00222,0.623121,0.20445,0.106659,0.06577,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Afearful_Vsad,18,female,1,2,1,18_06_02_01_01,18_04_02_01_01,neutral,sad,1,0.853443,0.138802,0.005535,0.00222,0.302456,0.358903,0.266038,0.072603,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Afearful_Vsurprised,18,female,1,2,1,18_06_02_01_01,18_08_02_01_01,neutral,neutral,0,0.853443,0.138802,0.005535,0.00222,0.318443,0.376086,0.196957,0.108514,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vangry,18,female,1,2,1,18_03_02_01_01,18_05_02_01_01,happy,angry,1,0.525759,0.46641,0.00117,0.006661,0.230645,0.406416,0.248394,0.114545,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vcalm,18,female,1,2,1,18_03_02_01_01,18_02_02_01_01,happy,neutral,1,0.525759,0.46641,0.00117,0.006661,0.592539,0.184187,0.119492,0.103781,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vdisgust,18,female,1,2,1,18_03_02_01_01,18_07_02_01_01,happy,neutral,1,0.525759,0.46641,0.00117,0.006661,0.125153,0.523567,0.300683,0.050596,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vfearful,18,female,1,2,1,18_03_02_01_01,18_06_02_01_01,happy,neutral,1,0.525759,0.46641,0.00117,0.006661,0.240643,0.355083,0.301977,0.102296,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vhappy,18,female,1,2,1,18_03_02_01_01,18_03_02_01_01,happy,happy,0,0.525759,0.46641,0.00117,0.006661,0.623121,0.20445,0.106659,0.06577,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vsad,18,female,1,2,1,18_03_02_01_01,18_04_02_01_01,happy,sad,1,0.525759,0.46641,0.00117,0.006661,0.302456,0.358903,0.266038,0.072603,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Ahappy_Vsurprised,18,female,1,2,1,18_03_02_01_01,18_08_02_01_01,happy,neutral,1,0.525759,0.46641,0.00117,0.006661,0.318443,0.376086,0.196957,0.108514,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vangry,18,female,1,2,1,18_04_02_01_01,18_05_02_01_01,sad,angry,1,0.89918,0.09343,0.005373,0.002017,0.230645,0.406416,0.248394,0.114545,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vcalm,18,female,1,2,1,18_04_02_01_01,18_02_02_01_01,sad,neutral,1,0.89918,0.09343,0.005373,0.002017,0.592539,0.184187,0.119492,0.103781,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vdisgust,18,female,1,2,1,18_04_02_01_01,18_07_02_01_01,sad,neutral,1,0.89918,0.09343,0.005373,0.002017,0.125153,0.523567,0.300683,0.050596,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vfearful,18,female,1,2,1,18_04_02_01_01,18_06_02_01_01,sad,neutral,1,0.89918,0.09343,0.005373,0.002017,0.240643,0.355083,0.301977,0.102296,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vhappy,18,female,1,2,1,18_04_02_01_01,18_03_02_01_01,sad,happy,1,0.89918,0.09343,0.005373,0.002017,0.623121,0.20445,0.106659,0.06577,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vsad,18,female,1,2,1,18_04_02_01_01,18_04_02_01_01,sad,sad,0,0.89918,0.09343,0.005373,0.002017,0.302456,0.358903,0.266038,0.072603,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asad_Vsurprised,18,female,1,2,1,18_04_02_01_01,18_08_02_01_01,sad,neutral,1,0.89918,0.09343,0.005373,0.002017,0.318443,0.376086,0.196957,0.108514,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vangry,18,female,1,2,1,18_08_02_01_01,18_05_02_01_01,neutral,angry,1,0.498455,0.489997,0.002342,0.009207,0.230645,0.406416,0.248394,0.114545,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vcalm,18,female,1,2,1,18_08_02_01_01,18_02_02_01_01,neutral,neutral,0,0.498455,0.489997,0.002342,0.009207,0.592539,0.184187,0.119492,0.103781,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vdisgust,18,female,1,2,1,18_08_02_01_01,18_07_02_01_01,neutral,neutral,0,0.498455,0.489997,0.002342,0.009207,0.125153,0.523567,0.300683,0.050596,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vfearful,18,female,1,2,1,18_08_02_01_01,18_06_02_01_01,neutral,neutral,0,0.498455,0.489997,0.002342,0.009207,0.240643,0.355083,0.301977,0.102296,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vhappy,18,female,1,2,1,18_08_02_01_01,18_03_02_01_01,neutral,happy,1,0.498455,0.489997,0.002342,0.009207,0.623121,0.20445,0.106659,0.06577,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vsad,18,female,1,2,1,18_08_02_01_01,18_04_02_01_01,neutral,sad,1,0.498455,0.489997,0.002342,0.009207,0.302456,0.358903,0.266038,0.072603,0.004626,0.024107,0.005878,0.965388
18_1_2_1_Asurprised_Vsurprised,18,female,1,2,1,18_08_02_01_01,18_08_02_01_01,neutral,neutral,0,0.498455,0.489997,0.002342,0.009207,0.318443,0.376086,0.196957,0.108514,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vangry,18,female,1,2,2,18_05_02_01_02,18_05_02_01_02,angry,angry,0,0.012331,0.986864,6e-06,0.0008,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vcalm,18,female,1,2,2,18_05_02_01_02,18_02_02_01_02,angry,neutral,1,0.012331,0.986864,6e-06,0.0008,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vdisgust,18,female,1,2,2,18_05_02_01_02,18_07_02_01_02,angry,neutral,1,0.012331,0.986864,6e-06,0.0008,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vfearful,18,female,1,2,2,18_05_02_01_02,18_06_02_01_02,angry,neutral,1,0.012331,0.986864,6e-06,0.0008,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vhappy,18,female,1,2,2,18_05_02_01_02,18_03_02_01_02,angry,happy,1,0.012331,0.986864,6e-06,0.0008,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vsad,18,female,1,2,2,18_05_02_01_02,18_04_02_01_02,angry,sad,1,0.012331,0.986864,6e-06,0.0008,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Aangry_Vsurprised,18,female,1,2,2,18_05_02_01_02,18_08_02_01_02,angry,neutral,1,0.012331,0.986864,6e-06,0.0008,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vangry,18,female,1,2,2,18_02_02_01_02,18_05_02_01_02,neutral,angry,1,0.633227,0.067788,0.010218,0.288767,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vcalm,18,female,1,2,2,18_02_02_01_02,18_02_02_01_02,neutral,neutral,0,0.633227,0.067788,0.010218,0.288767,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vdisgust,18,female,1,2,2,18_02_02_01_02,18_07_02_01_02,neutral,neutral,0,0.633227,0.067788,0.010218,0.288767,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vfearful,18,female,1,2,2,18_02_02_01_02,18_06_02_01_02,neutral,neutral,0,0.633227,0.067788,0.010218,0.288767,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vhappy,18,female,1,2,2,18_02_02_01_02,18_03_02_01_02,neutral,happy,1,0.633227,0.067788,0.010218,0.288767,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vsad,18,female,1,2,2,18_02_02_01_02,18_04_02_01_02,neutral,sad,1,0.633227,0.067788,0.010218,0.288767,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Acalm_Vsurprised,18,female,1,2,2,18_02_02_01_02,18_08_02_01_02,neutral,neutral,0,0.633227,0.067788,0.010218,0.288767,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vangry,18,female,1,2,2,18_07_02_01_02,18_05_02_01_02,neutral,angry,1,0.205828,0.781153,0.009152,0.003867,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vcalm,18,female,1,2,2,18_07_02_01_02,18_02_02_01_02,neutral,neutral,0,0.205828,0.781153,0.009152,0.003867,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vdisgust,18,female,1,2,2,18_07_02_01_02,18_07_02_01_02,neutral,neutral,0,0.205828,0.781153,0.009152,0.003867,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vfearful,18,female,1,2,2,18_07_02_01_02,18_06_02_01_02,neutral,neutral,0,0.205828,0.781153,0.009152,0.003867,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vhappy,18,female,1,2,2,18_07_02_01_02,18_03_02_01_02,neutral,happy,1,0.205828,0.781153,0.009152,0.003867,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vsad,18,female,1,2,2,18_07_02_01_02,18_04_02_01_02,neutral,sad,1,0.205828,0.781153,0.009152,0.003867,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Adisgust_Vsurprised,18,female,1,2,2,18_07_02_01_02,18_08_02_01_02,neutral,neutral,0,0.205828,0.781153,0.009152,0.003867,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vangry,18,female,1,2,2,18_06_02_01_02,18_05_02_01_02,neutral,angry,1,0.451374,0.536303,0.006457,0.005866,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vcalm,18,female,1,2,2,18_06_02_01_02,18_02_02_01_02,neutral,neutral,0,0.451374,0.536303,0.006457,0.005866,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vdisgust,18,female,1,2,2,18_06_02_01_02,18_07_02_01_02,neutral,neutral,0,0.451374,0.536303,0.006457,0.005866,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vfearful,18,female,1,2,2,18_06_02_01_02,18_06_02_01_02,neutral,neutral,0,0.451374,0.536303,0.006457,0.005866,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vhappy,18,female,1,2,2,18_06_02_01_02,18_03_02_01_02,neutral,happy,1,0.451374,0.536303,0.006457,0.005866,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vsad,18,female,1,2,2,18_06_02_01_02,18_04_02_01_02,neutral,sad,1,0.451374,0.536303,0.006457,0.005866,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Afearful_Vsurprised,18,female,1,2,2,18_06_02_01_02,18_08_02_01_02,neutral,neutral,0,0.451374,0.536303,0.006457,0.005866,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vangry,18,female,1,2,2,18_03_02_01_02,18_05_02_01_02,happy,angry,1,0.972024,0.024328,0.003333,0.000316,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vcalm,18,female,1,2,2,18_03_02_01_02,18_02_02_01_02,happy,neutral,1,0.972024,0.024328,0.003333,0.000316,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vdisgust,18,female,1,2,2,18_03_02_01_02,18_07_02_01_02,happy,neutral,1,0.972024,0.024328,0.003333,0.000316,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vfearful,18,female,1,2,2,18_03_02_01_02,18_06_02_01_02,happy,neutral,1,0.972024,0.024328,0.003333,0.000316,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vhappy,18,female,1,2,2,18_03_02_01_02,18_03_02_01_02,happy,happy,0,0.972024,0.024328,0.003333,0.000316,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vsad,18,female,1,2,2,18_03_02_01_02,18_04_02_01_02,happy,sad,1,0.972024,0.024328,0.003333,0.000316,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Ahappy_Vsurprised,18,female,1,2,2,18_03_02_01_02,18_08_02_01_02,happy,neutral,1,0.972024,0.024328,0.003333,0.000316,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vangry,18,female,1,2,2,18_04_02_01_02,18_05_02_01_02,sad,angry,1,0.945914,0.04881,0.003908,0.001368,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vcalm,18,female,1,2,2,18_04_02_01_02,18_02_02_01_02,sad,neutral,1,0.945914,0.04881,0.003908,0.001368,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vdisgust,18,female,1,2,2,18_04_02_01_02,18_07_02_01_02,sad,neutral,1,0.945914,0.04881,0.003908,0.001368,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vfearful,18,female,1,2,2,18_04_02_01_02,18_06_02_01_02,sad,neutral,1,0.945914,0.04881,0.003908,0.001368,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vhappy,18,female,1,2,2,18_04_02_01_02,18_03_02_01_02,sad,happy,1,0.945914,0.04881,0.003908,0.001368,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vsad,18,female,1,2,2,18_04_02_01_02,18_04_02_01_02,sad,sad,0,0.945914,0.04881,0.003908,0.001368,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asad_Vsurprised,18,female,1,2,2,18_04_02_01_02,18_08_02_01_02,sad,neutral,1,0.945914,0.04881,0.003908,0.001368,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vangry,18,female,1,2,2,18_08_02_01_02,18_05_02_01_02,neutral,angry,1,0.032816,0.958955,0.000146,0.008083,0.239724,0.383629,0.25755,0.119096,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vcalm,18,female,1,2,2,18_08_02_01_02,18_02_02_01_02,neutral,neutral,0,0.032816,0.958955,0.000146,0.008083,0.528387,0.205723,0.139798,0.126091,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vdisgust,18,female,1,2,2,18_08_02_01_02,18_07_02_01_02,neutral,neutral,0,0.032816,0.958955,0.000146,0.008083,0.169475,0.43564,0.320218,0.074667,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vfearful,18,female,1,2,2,18_08_02_01_02,18_06_02_01_02,neutral,neutral,0,0.032816,0.958955,0.000146,0.008083,0.228007,0.369108,0.303343,0.099542,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vhappy,18,female,1,2,2,18_08_02_01_02,18_03_02_01_02,neutral,happy,1,0.032816,0.958955,0.000146,0.008083,0.674945,0.174388,0.091167,0.059501,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vsad,18,female,1,2,2,18_08_02_01_02,18_04_02_01_02,neutral,sad,1,0.032816,0.958955,0.000146,0.008083,0.328116,0.339547,0.262668,0.069669,0.004626,0.024107,0.005878,0.965388
18_1_2_2_Asurprised_Vsurprised,18,female,1,2,2,18_08_02_01_02,18_08_02_01_02,neutral,neutral,0,0.032816,0.958955,0.000146,0.008083,0.158454,0.447769,0.276141,0.117635,0.004626,0.024107,0.005878,0.965388
18_2_1_1_Aangry_Vangry,18,female,2,1,1,18_05_01_02_01,18_05_01_02_01,angry,angry,0,0.016046,0.979861,1.5e-05,0.004078,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vcalm,18,female,2,1,1,18_05_01_02_01,18_02_01_02_01,angry,neutral,1,0.016046,0.979861,1.5e-05,0.004078,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vdisgust,18,female,2,1,1,18_05_01_02_01,18_07_01_02_01,angry,neutral,1,0.016046,0.979861,1.5e-05,0.004078,0.112085,0.48964,0.331734,0.06654,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vfearful,18,female,2,1,1,18_05_01_02_01,18_06_01_02_01,angry,neutral,1,0.016046,0.979861,1.5e-05,0.004078,0.110549,0.384433,0.407186,0.097832,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vhappy,18,female,2,1,1,18_05_01_02_01,18_03_01_02_01,angry,happy,1,0.016046,0.979861,1.5e-05,0.004078,0.720642,0.14102,0.074663,0.063674,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vneutral,18,female,2,1,1,18_05_01_02_01,18_01_01_02_01,angry,neutral,1,0.016046,0.979861,1.5e-05,0.004078,0.197489,0.256041,0.305895,0.240576,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vsad,18,female,2,1,1,18_05_01_02_01,18_04_01_02_01,angry,sad,1,0.016046,0.979861,1.5e-05,0.004078,0.146997,0.293109,0.394144,0.16575,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aangry_Vsurprised,18,female,2,1,1,18_05_01_02_01,18_08_01_02_01,angry,neutral,1,0.016046,0.979861,1.5e-05,0.004078,0.240198,0.39003,0.228163,0.141609,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vangry,18,female,2,1,1,18_02_01_02_01,18_05_01_02_01,neutral,angry,1,0.542852,0.15361,0.007823,0.295714,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vcalm,18,female,2,1,1,18_02_01_02_01,18_02_01_02_01,neutral,neutral,0,0.542852,0.15361,0.007823,0.295714,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vdisgust,18,female,2,1,1,18_02_01_02_01,18_07_01_02_01,neutral,neutral,0,0.542852,0.15361,0.007823,0.295714,0.112085,0.48964,0.331734,0.06654,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vfearful,18,female,2,1,1,18_02_01_02_01,18_06_01_02_01,neutral,neutral,0,0.542852,0.15361,0.007823,0.295714,0.110549,0.384433,0.407186,0.097832,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vhappy,18,female,2,1,1,18_02_01_02_01,18_03_01_02_01,neutral,happy,1,0.542852,0.15361,0.007823,0.295714,0.720642,0.14102,0.074663,0.063674,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vneutral,18,female,2,1,1,18_02_01_02_01,18_01_01_02_01,neutral,neutral,0,0.542852,0.15361,0.007823,0.295714,0.197489,0.256041,0.305895,0.240576,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vsad,18,female,2,1,1,18_02_01_02_01,18_04_01_02_01,neutral,sad,1,0.542852,0.15361,0.007823,0.295714,0.146997,0.293109,0.394144,0.16575,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Acalm_Vsurprised,18,female,2,1,1,18_02_01_02_01,18_08_01_02_01,neutral,neutral,0,0.542852,0.15361,0.007823,0.295714,0.240198,0.39003,0.228163,0.141609,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vangry,18,female,2,1,1,18_07_01_02_01,18_05_01_02_01,neutral,angry,1,0.254113,0.735456,0.000445,0.009986,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vcalm,18,female,2,1,1,18_07_01_02_01,18_02_01_02_01,neutral,neutral,0,0.254113,0.735456,0.000445,0.009986,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vdisgust,18,female,2,1,1,18_07_01_02_01,18_07_01_02_01,neutral,neutral,0,0.254113,0.735456,0.000445,0.009986,0.112085,0.48964,0.331734,0.06654,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vfearful,18,female,2,1,1,18_07_01_02_01,18_06_01_02_01,neutral,neutral,0,0.254113,0.735456,0.000445,0.009986,0.110549,0.384433,0.407186,0.097832,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vhappy,18,female,2,1,1,18_07_01_02_01,18_03_01_02_01,neutral,happy,1,0.254113,0.735456,0.000445,0.009986,0.720642,0.14102,0.074663,0.063674,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vneutral,18,female,2,1,1,18_07_01_02_01,18_01_01_02_01,neutral,neutral,0,0.254113,0.735456,0.000445,0.009986,0.197489,0.256041,0.305895,0.240576,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vsad,18,female,2,1,1,18_07_01_02_01,18_04_01_02_01,neutral,sad,1,0.254113,0.735456,0.000445,0.009986,0.146997,0.293109,0.394144,0.16575,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Adisgust_Vsurprised,18,female,2,1,1,18_07_01_02_01,18_08_01_02_01,neutral,neutral,0,0.254113,0.735456,0.000445,0.009986,0.240198,0.39003,0.228163,0.141609,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vangry,18,female,2,1,1,18_06_01_02_01,18_05_01_02_01,neutral,angry,1,0.314582,0.665567,0.003,0.016851,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vcalm,18,female,2,1,1,18_06_01_02_01,18_02_01_02_01,neutral,neutral,0,0.314582,0.665567,0.003,0.016851,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vdisgust,18,female,2,1,1,18_06_01_02_01,18_07_01_02_01,neutral,neutral,0,0.314582,0.665567,0.003,0.016851,0.112085,0.48964,0.331734,0.06654,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vfearful,18,female,2,1,1,18_06_01_02_01,18_06_01_02_01,neutral,neutral,0,0.314582,0.665567,0.003,0.016851,0.110549,0.384433,0.407186,0.097832,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vhappy,18,female,2,1,1,18_06_01_02_01,18_03_01_02_01,neutral,happy,1,0.314582,0.665567,0.003,0.016851,0.720642,0.14102,0.074663,0.063674,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vneutral,18,female,2,1,1,18_06_01_02_01,18_01_01_02_01,neutral,neutral,0,0.314582,0.665567,0.003,0.016851,0.197489,0.256041,0.305895,0.240576,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vsad,18,female,2,1,1,18_06_01_02_01,18_04_01_02_01,neutral,sad,1,0.314582,0.665567,0.003,0.016851,0.146997,0.293109,0.394144,0.16575,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Afearful_Vsurprised,18,female,2,1,1,18_06_01_02_01,18_08_01_02_01,neutral,neutral,0,0.314582,0.665567,0.003,0.016851,0.240198,0.39003,0.228163,0.141609,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vangry,18,female,2,1,1,18_03_01_02_01,18_05_01_02_01,happy,angry,1,0.53265,0.329485,0.001256,0.13661,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vcalm,18,female,2,1,1,18_03_01_02_01,18_02_01_02_01,happy,neutral,1,0.53265,0.329485,0.001256,0.13661,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vdisgust,18,female,2,1,1,18_03_01_02_01,18_07_01_02_01,happy,neutral,1,0.53265,0.329485,0.001256,0.13661,0.112085,0.48964,0.331734,0.06654,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vfearful,18,female,2,1,1,18_03_01_02_01,18_06_01_02_01,happy,neutral,1,0.53265,0.329485,0.001256,0.13661,0.110549,0.384433,0.407186,0.097832,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vhappy,18,female,2,1,1,18_03_01_02_01,18_03_01_02_01,happy,happy,0,0.53265,0.329485,0.001256,0.13661,0.720642,0.14102,0.074663,0.063674,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vneutral,18,female,2,1,1,18_03_01_02_01,18_01_01_02_01,happy,neutral,1,0.53265,0.329485,0.001256,0.13661,0.197489,0.256041,0.305895,0.240576,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vsad,18,female,2,1,1,18_03_01_02_01,18_04_01_02_01,happy,sad,1,0.53265,0.329485,0.001256,0.13661,0.146997,0.293109,0.394144,0.16575,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Ahappy_Vsurprised,18,female,2,1,1,18_03_01_02_01,18_08_01_02_01,happy,neutral,1,0.53265,0.329485,0.001256,0.13661,0.240198,0.39003,0.228163,0.141609,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aneutral_Vangry,18,female,2,1,1,18_01_01_02_01,18_05_01_02_01,neutral,angry,1,0.314975,0.094191,0.005302,0.585532,0.202105,0.363574,0.236318,0.198002,0.008141,0.007626,0.011831,0.972402
18_2_1_1_Aneutral_Vcalm,18,female,2,1,1,18_01_01_02_01,18_02_01_02_01,neutral,neutral,0,0.314975,0.094191,0.005302,0.585532,0.525922,0.205626,0.132795,0.135658,0.008141,0.007626,0.011831,0.972402
