clip_id,filename,actor,gender,emotion_code,emotion_label,emotion_4class,intensity,statement,repetition
16_02_01_01_02,03-01-02-01-01-02-16.wav,16,female,2,calm,neutral,1,1,2
16_02_01_02_01,03-01-02-01-02-01-16.wav,16,female,2,calm,neutral,1,2,1
16_02_01_02_02,03-01-02-01-02-02-16.wav,16,female,2,calm,neutral,1,2,2
16_02_02_01_01,03-01-02-02-01-01-16.wav,16,female,2,calm,neutral,2,1,1
16_02_02_01_02,03-01-02-02-01-02-16.wav,16,female,2,calm,neutral,2,1,2
16_02_02_02_01,03-01-02-02-02-01-16.wav,16,female,2,calm,neutral,2,2,1
16_02_02_02_02,03-01-02-02-02-02-16.wav,16,female,2,calm,neutral,2,2,2
16_03_01_01_01,03-01-03-01-01-01-16.wav,16,female,3,happy,happy,1,1,1
16_03_01_01_02,03-01-03-01-01-02-16.wav,16,female,3,happy,happy,1,1,2
16_03_01_02_01,03-01-03-01-02-01-16.wav,16,female,3,happy,happy,1,2,1
16_03_01_02_02,03-01-03-01-02-02-16.wav,16,female,3,happy,happy,1,2,2
16_03_02_01_01,03-01-03-02-01-01-16.wav,16,female,3,happy,happy,2,1,1
16_03_02_01_02,03-01-03-02-01-02-16.wav,16,female,3,happy,happy,2,1,2
16_03_02_02_01,03-01-03-02-02-01-16.wav,16,female,3,happy,happy,2,2,1
16_03_02_02_02,03-01-03-02-02-02-16.wav,16,female,3,happy,happy,2,2,2
16_04_01_01_01,03-01-04-01-01-01-16.wav,16,female,4,sad,sad,1,1,1
16_04_01_01_02,03-01-04-01-01-02-16.wav,16,female,4,sad,sad,1,1,2
16_04_01_02_01,03-01-04-01-02-01-16.wav,16,female,4,sad,sad,1,2,1
16_04_01_02_02,03-01-04-01-02-02-16.wav,16,female,4,sad,sad,1,2,2
16_04_02_01_01,03-01-04-02-01-01-16.wav,16,female,4,sad,sad,2,1,1
16_04_02_01_02,03-01-04-02-01-02-16.wav,16,female,4,sad,sad,2,1,2
16_04_02_02_01,03-01-04-02-02-01-16.wav,16,female,4,sad,sad,2,2,1
16_04_02_02_02,03-01-04-02-02-02-16.wav,16,female,4,sad,sad,2,2,2
16_05_01_01_01,03-01-05-01-01-01-16.wav,16,female,5,angry,angry,1,1,1
16_05_01_01_02,03-01-05-01-01-02-16.wav,16,female,5,angry,angry,1,1,2
16_05_01_02_01,03-01-05-01-02-01-16.wav,16,female,5,angry,angry,1,2,1
16_05_01_02_02,03-01-05-01-02-02-16.wav,16,female,5,angry,angry,1,2,2
16_05_02_01_01,03-01-05-02-01-01-16.wav,16,female,5,angry,angry,2,1,1
16_05_02_01_02,03-01-05-02-01-02-16.wav,16,female,5,angry,angry,2,1,2
16_05_02_02_01,03-01-05-02-02-01-16.wav,16,female,5,angry,angry,2,2,1
16_05_02_02_02,03-01-05-02-02-02-16.wav,16,female,5,angry,angry,2,2,2
16_06_01_01_01,03-01-06-01-01-01-16.wav,16,female,6,fearful,neutral,1,1,1
16_06_01_01_02,03-01-06-01-01-02-16.wav,16,female,6,fearful,neutral,1,1,2
16_06_01_02_01,03-01-06-01-02-01-16.wav,16,female,6,fearful,neutral,1,2,1
16_06_01_02_02,03-01-06-01-02-02-16.wav,16,female,6,fearful,neutral,1,2,2
16_06_02_01_01,03-01-06-02-01-01-16.wav,16,female,6,fearful,neutral,2,1,1
16_06_02_01_02,03-01-06-02-01-02-16.wav,16,female,6,fearful,neutral,2,1,2
16_06_02_02_01,03-01-06-02-02-01-16.wav,16,female,6,fearful,neutral,2,2,1
16_06_02_02_02,03-01-06-02-02-02-16.wav,16,female,6,fearful,neutral,2,2,2
16_07_01_01_01,03-01-07-01-01-01-16.wav,16,female,7,disgust,neutral,1,1,1
16_07_01_01_02,03-01-07-01-01-02-16.wav,16,female,7,disgust,neutral,1,1,2
16_07_01_02_01,03-01-07-01-02-01-16.wav,16,female,7,disgust,neutral,1,2,1
16_07_01_02_02,03-01-07-01-02-02-16.wav,16,female,7,disgust,neutral,1,2,2
16_07_02_01_01,03-01-07-02-01-01-16.wav,16,female,7,disgust,neutral,2,1,1
16_07_02_01_02,03-01-07-02-01-02-16.wav,16,female,7,disgust,neutral,2,1,2
16_07_02_02_01,03-01-07-02-02-01-16.wav,16,female,7,disgust,neutral,2,2,1
16_07_02_02_02,03-01-07-02-02-02-16.wav,16,female,7,disgust,neutral,2,2,2
16_08_01_01_01,03-01-08-01-01-01-16.wav,16,female,8,surprised,neutral,1,1,1
16_08_01_01_02,03-01-08-01-01-02-16.wav,16,female,8,surprised,neutral,1,1,2
16_08_01_02_01,03-01-08-01-02-01-16.wav,16,female,8,surprised,neutral,1,2,1
16_08_01_02_02,03-01-08-01-02-02-16.wav,16,female,8,surprised,neutral,1,2,2
16_08_02_01_01,03-01-08-02-01-01-16.wav,16,female,8,surprised,neutral,2,1,1
16_08_02_01_02,03-01-08-02-01-02-16.wav,16,female,8,surprised,neutral,2,1,2
16_08_02_02_01,03-01-08-02-02-01-16.wav,16,female,8,surprised,neutral,2,2,1
16_08_02_02_02,03-01-08-02-02-02-16.wav,16,female,8,surprised,neutral,2,2,2
17_01_01_01_01,03-01-01-01-01-01-17.wav,17,male,1,neutral,neutral,1,1,1
17_01_01_01_02,03-01-01-01-01-02-17.wav,17,male,1,neutral,neutral,1,1,2
17_01_01_02_01,03-01-01-01-02-01-17.wav,17,male,1,neutral,neutral,1,2,1
17_01_01_02_02,03-01-01-01-02-02-17.wav,17,male,1,neutral,neutral,1,2,2
17_02_01_01_01,03-01-02-01-01-01-17.wav,17,male,2,calm,neutral,1,1,1
17_02_01_01_02,03-01-02-01-01-02-17.wav,17,male,2,calm,neutral,1,1,2
17_02_01_02_01,03-01-02-01-02-01-17.wav,17,male,2,calm,neutral,1,2,1
17_02_01_02_02,03-01-02-01-02-02-17.wav,17,male,2,calm,neutral,1,2,2
17_02_02_01_01,03-01-02-02-01-01-17.wav,17,male,2,calm,neutral,2,1,1
17_02_02_01_02,03-01-02-02-01-02-17.wav,17,male,2,calm,neutral,2,1,2
17_02_02_02_01,03-01-02-02-02-01-17.wav,17,male,2,calm,neutral,2,2,1
17_02_02_02_02,03-01-02-02-02-02-17.wav,17,male,2,calm,neutral,2,2,2
17_03_01_01_01,03-01-03-01-01-01-17.wav,17,male,3,happy,happy,1,1,1
17_03_01_01_02,03-01-03-01-01-02-17.wav,17,male,3,happy,happy,1,1,2
17_03_01_02_01,03-01-03-01-02-01-17.wav,17,male,3,happy,happy,1,2,1
17_03_01_02_02,03-01-03-01-02-02-17.wav,17,male,3,happy,happy,1,2,2
17_03_02_01_01,03-01-03-02-01-01-17.wav,17,male,3,happy,happy,2,1,1
17_03_02_01_02,03-01-03-02-01-02-17.wav,17,male,3,happy,happy,2,1,2
17_03_02_02_01,03-01-03-02-02-01-17.wav,17,male,3,happy,happy,2,2,1
17_03_02_02_02,03-01-03-02-02-02-17.wav,17,male,3,happy,happy,2,2,2
17_04_01_01_01,03-01-04-01-01-01-17.wav,17,male,4,sad,sad,1,1,1
17_04_01_01_02,03-01-04-01-01-02-17.wav,17,male,4,sad,sad,1,1,2
17_04_01_02_01,03-01-04-01-02-01-17.wav,17,male,4,sad,sad,1,2,1
17_04_01_02_02,03-01-04-01-02-02-17.wav,17,male,4,sad,sad,1,2,2
17_04_02_01_01,03-01-04-02-01-01-17.wav,17,male,4,sad,sad,2,1,1
17_04_02_01_02,03-01-04-02-01-02-17.wav,17,male,4,sad,sad,2,1,2
17_04_02_02_01,03-01-04-02-02-01-17.wav,17,male,4,sad,sad,2,2,1
17_04_02_02_02,03-01-04-02-02-02-17.wav,17,male,4,sad,sad,2,2,2
17_05_01_01_01,03-01-05-01-01-01-17.wav,17,male,5,angry,angry,1,1,1
17_05_01_01_02,03-01-05-01-01-02-17.wav,17,male,5,angry,angry,1,1,2
17_05_01_02_01,03-01-05-01-02-01-17.wav,17,male,5,angry,angry,1,2,1
17_05_01_02_02,03-01-05-01-02-02-17.wav,17,male,5,angry,angry,1,2,2
17_05_02_01_01,03-01-05-02-01-01-17.wav,17,male,5,angry,angry,2,1,1
17_05_02_01_02,03-01-05-02-01-02-17.wav,17,male,5,angry,angry,2,1,2
17_05_02_02_01,03-01-05-02-02-01-17.wav,17,male,5,angry,angry,2,2,1
17_05_02_02_02,03-01-05-02-02-02-17.wav,17,male,5,angry,angry,2,2,2
17_06_01_01_01,03-01-06-01-01-01-17.wav,17,male,6,fearful,neutral,1,1,1
17_06_01_01_02,03-01-06-01-01-02-17.wav,17,male,6,fearful,neutral,1,1,2
17_06_01_02_01,03-01-06-01-02-01-17.wav,17,male,6,fearful,neutral,1,2,1
17_06_01_02_02,03-01-06-01-02-02-17.wav,17,male,6,fearful,neutral,1,2,2
17_06_02_01_01,03-01-06-02-01-01-17.wav,17,male,6,fearful,neutral,2,1,1
17_06_02_01_02,03-01-06-02-01-02-17.wav,17,male,6,fearful,neutral,2,1,2
17_06_02_02_01,03-01-06-02-02-01-17.wav,17,male,6,fearful,neutral,2,2,1
17_06_02_02_02,03-01-06-02-02-02-17.wav,17,male,6,fearful,neutral,2,2,2
17_07_01_01_01,03-01-07-01-01-01-17.wav,17,male,7,disgust,neutral,1,1,1
17_07_01_01_02,03-01-07-01-01-02-17.wav,17,male,7,disgust,neutral,1,1,2
17_07_01_02_01,03-01-07-01-02-01-17.wav,17,male,7,disgust,neutral,1,2,1
17_07_01_02_02,03-01-07-01-02-02-17.wav,17,male,7,disgust,neutral,1,2,2
17_07_02_01_01,03-01-07-02-01-01-17.wav,17,male,7,disgust,neutral,2,1,1
17_07_02_01_02,03-01-07-02-01-02-17.wav,17,male,7,disgust,neutral,2,1,2
17_07_02_02_01,03-01-07-02-02-01-17.wav,17,male,7,disgust,neutral,2,2,1
17_07_02_02_02,03-01-07-02-02-02-17.wav,17,male,7,disgust,neutral,2,2,2
17_08_01_01_01,03-01-08-01-01-01-17.wav,17,male,8,surprised,neutral,1,1,1
17_08_01_01_02,03-01-08-01-01-02-17.wav,17,male,8,surprised,neutral,1,1,2
17_08_01_02_01,03-01-08-01-02-01-17.wav,17,male,8,surprised,neutral,1,2,1
17_08_01_02_02,03-01-08-01-02-02-17.wav,17,male,8,surprised,neutral,1,2,2
17_08_02_01_01,03-01-08-02-01-01-17.wav,17,male,8,surprised,neutral,2,1,1
17_08_02_01_02,03-01-08-02-01-02-17.wav,17,male,8,surprised,neutral,2,1,2
17_08_02_02_01,03-01-08-02-02-01-17.wav,17,male,8,surprised,neutral,2,2,1
17_08_02_02_02,03-01-08-02-02-02-17.wav,17,male,8,surprised,neutral,2,2,2
18_01_01_01_01,03-01-01-01-01-01-18.wav,18,female,1,neutral,neutral,1,1,1
18_01_01_01_02,03-01-01-01-01-02-18.wav,18,female,1,neutral,neutral,1,1,2
18_01_01_02_01,03-01-01-01-02-01-18.wav,18,female,1,neutral,neutral,1,2,1
18_01_01_02_02,03-01-01-01-02-02-18.wav,18,female,1,neutral,neutral,1,2,2
18_02_01_01_01,03-01-02-01-01-01-18.wav,18,female,2,calm,neutral,1,1,1
18_02_01_01_02,03-01-02-01-01-02-18.wav,18,female,2,calm,neutral,1,1,2
18_02_01_02_01,03-01-02-01-02-01-18.wav,18,female,2,calm,neutral,1,2,1
18_02_01_02_02,03-01-02-01-02-02-18.wav,18,female,2,calm,neutral,1,2,2
18_02_02_01_01,03-01-02-02-01-01-18.wav,18,female,2,calm,neutral,2,1,1
18_02_02_01_02,03-01-02-02-01-02-18.wav,18,female,2,calm,neutral,2,1,2
18_02_02_02_01,03-01-02-02-02-01-18.wav,18,female,2,calm,neutral,2,2,1
18_02_02_02_02,03-01-02-02-02-02-18.wav,18,female,2,calm,neutral,2,2,2
18_03_01_01_01,03-01-03-01-01-01-18.wav,18,female,3,happy,happy,1,1,1
18_03_01_01_02,03-01-03-01-01-02-18.wav,18,female,3,happy,happy,1,1,2
18_03_01_02_01,03-01-03-01-02-01-18.wav,18,female,3,happy,happy,1,2,1
18_03_01_02_02,03-01-03-01-02-02-18.wav,18,female,3,happy,happy,1,2,2
18_03_02_01_01,03-01-03-02-01-01-18.wav,18,female,3,happy,happy,2,1,1
18_03_02_01_02,03-01-03-02-01-02-18.wav,18,female,3,happy,happy,2,1,2
18_03_02_02_01,03-01-03-02-02-01-18.wav,18,female,3,happy,happy,2,2,1
18_03_02_02_02,03-01-03-02-02-02-18.wav,18,female,3,happy,happy,2,2,2
18_04_01_01_01,03-01-04-01-01-01-18.wav,18,female,4,sad,sad,1,1,1
18_04_01_01_02,03-01-04-01-01-02-18.wav,18,female,4,sad,sad,1,1,2
18_04_01_02_01,03-01-04-01-02-01-18.wav,18,female,4,sad,sad,1,2,1
18_04_01_02_02,03-01-04-01-02-02-18.wav,18,female,4,sad,sad,1,2,2
18_04_02_01_01,03-01-04-02-01-01-18.wav,18,female,4,sad,sad,2,1,1
18_04_02_01_02,03-01-04-02-01-02-18.wav,18,female,4,sad,sad,2,1,2
18_04_02_02_01,03-01-04-02-02-01-18.wav,18,female,4,sad,sad,2,2,1
18_04_02_02_02,03-01-04-02-02-02-18.wav,18,female,4,sad,sad,2,2,2
18_05_01_01_01,03-01-05-01-01-01-18.wav,18,female,5,angry,angry,1,1,1
18_05_01_01_02,03-01-05-01-01-02-18.wav,18,female,5,angry,angry,1,1,2
18_05_01_02_01,03-01-05-01-02-01-18.wav,18,female,5,angry,angry,1,2,1
18_05_01_02_02,03-01-05-01-02-02-18.wav,18,female,5,angry,angry,1,2,2
18_05_02_01_01,03-01-05-02-01-01-18.wav,18,female,5,angry,angry,2,1,1
18_05_02_01_02,03-01-05-02-01-02-18.wav,18,female,5,angry,angry,2,1,2
18_05_02_02_01,03-01-05-02-02-01-18.wav,18,female,5,angry,angry,2,2,1
18_05_02_02_02,03-01-05-02-02-02-18.wav,18,female,5,angry,angry,2,2,2
18_06_01_01_01,03-01-06-01-01-01-18.wav,18,female,6,fearful,neutral,1,1,1
18_06_01_01_02,03-01-06-01-01-02-18.wav,18,female,6,fearful,neutral,1,1,2
18_06_01_02_01,03-01-06-01-02-01-18.wav,18,female,6,fearful,neutral,1,2,1
18_06_01_02_02,03-01-06-01-02-02-18.wav,18,female,6,fearful,neutral,1,2,2
18_06_02_01_01,03-01-06-02-01-01-18.wav,18,female,6,fearful,neutral,2,1,1
18_06_02_01_02,03-01-06-02-01-02-18.wav,18,female,6,fearful,neutral,2,1,2
18_06_02_02_01,03-01-06-02-02-01-18.wav,18,female,6,fearful,neutral,2,2,1
18_06_02_02_02,03-01-06-02-02-02-18.wav,18,female,6,fearful,neutral,2,2,2
18_07_01_01_01,03-01-07-01-01-01-18.wav,18,female,7,disgust,neutral,1,1,1
18_07_01_01_02,03-01-07-01-01-02-18.wav,18,female,7,disgust,neutral,1,1,2
18_07_01_02_01,03-01-07-01-02-01-18.wav,18,female,7,disgust,neutral,1,2,1
18_07_01_02_02,03-01-07-01-02-02-18.wav,18,female,7,disgust,neutral,1,2,2
18_07_02_01_01,03-01-07-02-01-01-18.wav,18,female,7,disgust,neutral,2,1,1
18_07_02_01_02,03-01-07-02-01-02-18.wav,18,female,7,disgust,neutral,2,1,2
18_07_02_02_01,03-01-07-02-02-01-18.wav,18,female,7,disgust,neutral,2,2,1
18_07_02_02_02,03-01-07-02-02-02-18.wav,18,female,7,disgust,neutral,2,2,2
18_08_01_01_01,03-01-08-01-01-01-18.wav,18,female,8,surprised,neutral,1,1,1
18_08_01_01_02,03-01-08-01-01-02-18.wav,18,female,8,surprised,neutral,1,1,2
18_08_01_02_01,03-01-08-01-02-01-18.wav,18,female,8,surprised,neutral,1,2,1
18_08_01_02_02,03-01-08-01-02-02-18.wav,18,female,8,surprised,neutral,1,2,2
18_08_02_01_01,03-01-08-02-01-01-18.wav,18,female,8,surprised,neutral,2,1,1
18_08_02_01_02,03-01-08-02-01-02-18.wav,18,female,8,surprised,neutral,2,1,2
18_08_02_02_01,03-01-08-02-02-01-18.wav,18,female,8,surprised,neutral,2,2,1
18_08_02_02_02,03-01-08-02-02-02-18.wav,18,female,8,surprised,neutral,2,2,2
19_01_01_01_01,03-01-01-01-01-01-19.wav,19,male,1,neutral,neutral,1,1,1
19_01_01_01_02,03-01-01-01-01-02-19.wav,19,male,1,neutral,neutral,1,1,2
19_01_01_02_01,03-01-01-01-02-01-19.wav,19,male,1,neutral,neutral,1,2,1
19_01_01_02_02,03-01-01-01-02-02-19.wav,19,male,1,neutral,neutral,1,2,2
19_02_01_01_01,03-01-02-01-01-01-19.wav,19,male,2,calm,neutral,1,1,1
19_02_01_01_02,03-01-02-01-01-02-19.wav,19,male,2,calm,neutral,1,1,2
19_02_01_02_01,03-01-02-01-02-01-19.wav,19,male,2,calm,neutral,1,2,1
19_02_01_02_02,03-01-02-01-02-02-19.wav,19,male,2,calm,neutral,1,2,2
19_02_02_01_01,03-01-02-02-01-01-19.wav,19,male,2,calm,neutral,2,1,1
19_02_02_01_02,03-01-02-02-01-02-19.wav,19,male,2,calm,neutral,2,1,2
19_02_02_02_01,03-01-02-02-02-01-19.wav,19,male,2,calm,neutral,2,2,1
19_02_02_02_02,03-01-02-02-02-02-19.wav,19,male,2,calm,neutral,2,2,2
19_03_01_01_01,03-01-03-01-01-01-19.wav,19,male,3,happy,happy,1,1,1
19_03_01_01_02,03-01-03-01-01-02-19.wav,19,male,3,happy,happy,1,1,2
19_03_01_02_01,03-01-03-01-02-01-19.wav,19,male,3,happy,happy,1,2,1
19_03_01_02_02,03-01-03-01-02-02-19.wav,19,male,3,happy,happy,1,2,2
19_03_02_01_01,03-01-03-02-01-01-19.wav,19,male,3,happy,happy,2,1,1
19_03_02_01_02,03-01-03-02-01-02-19.wav,19,male,3,happy,happy,2,1,2
19_03_02_02_01,03-01-03-02-02-01-19.wav,19,male,3,happy,happy,2,2,1
19_03_02_02_02,03-01-03-02-02-02-19.wav,19,male,3,happy,happy,2,2,2
19_04_01_01_01,03-01-04-01-01-01-19.wav,19,male,4,sad,sad,1,1,1
19_04_01_01_02,03-01-04-01-01-02-19.wav,19,male,4,sad,sad,1,1,2
19_04_01_02_01,03-01-04-01-02-01-19.wav,19,male,4,sad,sad,1,2,1
19_04_01_02_02,03-01-04-01-02-02-19.wav,19,male,4,sad,sad,1,2,2
19_04_02_01_01,03-01-04-02-01-01-19.wav,19,male,4,sad,sad,2,1,1
19_04_02_01_02,03-01-04-02-01-02-19.wav,19,male,4,sad,sad,2,1,2
19_04_02_02_01,03-01-04-02-02-01-19.wav,19,male,4,sad,sad,2,2,1
19_04_02_02_02,03-01-04-02-02-02-19.wav,19,male,4,sad,sad,2,2,2
19_05_01_01_01,03-01-05-01-01-01-19.wav,19,male,5,angry,angry,1,1,1
19_05_01_01_02,03-01-05-01-01-02-19.wav,19,male,5,angry,angry,1,1,2
19_05_01_02_01,03-01-05-01-02-01-19.wav,19,male,5,angry,angry,1,2,1
19_05_01_02_02,03-01-05-01-02-02-19.wav,19,male,5,angry,angry,1,2,2
19_05_02_01_01,03-01-05-02-01-01-19.wav,19,male,5,angry,angry,2,1,1
19_05_02_01_02,03-01-05-02-01-02-19.wav,19,male,5,angry,angry,2,1,2
19_05_02_02_01,03-01-05-02-02-01-19.wav,19,male,5,angry,angry,2,2,1
19_05_02_02_02,03-01-05-02-02-02-19.wav,19,male,5,angry,angry,2,2,2
19_06_01_01_01,03-01-06-01-01-01-19.wav,19,male,6,fearful,neutral,1,1,1
19_06_01_01_02,03-01-06-01-01-02-19.wav,19,male,6,fearful,neutral,1,1,2
19_06_01_02_01,03-01-06-01-02-01-19.wav,19,male,6,fearful,neutral,1,2,1
19_06_01_02_02,03-01-06-01-02-02-19.wav,19,male,6,fearful,neutral,1,2,2
19_06_02_01_01,03-01-06-02-01-01-19.wav,19,male,6,fearful,neutral,2,1,1
19_06_02_01_02,03-01-06-02-01-02-19.wav,19,male,6,fearful,neutral,2,1,2
19_06_02_02_01,03-01-06-02-02-01-19.wav,19,male,6,fearful,neutral,2,2,1
19_06_02_02_02,03-01-06-02-02-02-19.wav,19,male,6,fearful,neutral,2,2,2
19_07_01_01_01,03-01-07-01-01-01-19.wav,19,male,7,disgust,neutral,1,1,1
19_07_01_01_02,03-01-07-01-01-02-19.wav,19,male,7,disgust,neutral,1,1,2
19_07_01_02_01,03-01-07-01-02-01-19.wav,19,male,7,disgust,neutral,1,2,1
19_07_01_02_02,03-01-07-01-02-02-19.wav,19,male,7,disgust,neutral,1,2,2
19_07_02_01_01,03-01-07-02-01-01-19.wav,19,male,7,disgust,neutral,2,1,1
19_07_02_01_02,03-01-07-02-01-02-19.wav,19,male,7,disgust,neutral,2,1,2
19_07_02_02_01,03-01-07-02-02-01-19.wav,19,male,7,disgust,neutral,2,2,1
19_07_02_02_02,03-01-07-02-02-02-19.wav,19,male,7,disgust,neutral,2,2,2
19_08_01_01_01,03-01-08-01-01-01-19.wav,19,male,8,surprised,neutral,1,1,1
19_08_01_01_02,03-01-08-01-01-02-19.wav,19,male,8,surprised,neutral,1,1,2
19_08_01_02_01,03-01-08-01-02-01-19.wav,19,male,8,surprised,neutral,1,2,1
19_08_01_02_02,03-01-08-01-02-02-19.wav,19,male,8,surprised,neutral,1,2,2
19_08_02_01_01,03-01-08-02-01-01-19.wav,19,male,8,surprised,neutral,2,1,1
19_08_02_01_02,03-01-08-02-01-02-19.wav,19,male,8,surprised,neutral,2,1,2
19_08_02_02_01,03-01-08-02-02-01-19.wav,19,male,8,surprised,neutral,2,2,1
19_08_02_02_02,03-01-08-02-02-02-19.wav,19,male,8,surprised,neutral,2,2,2
20_01_01_01_01,03-01-01-01-01-01-20.wav,20,female,1,neutral,neutral,1,1,1
20_01_01_01_02,03-01-01-01-01-02-20.wav,20,female,1,neutral,neutral,1,1,2
20_01_01_02_01,03-01-01-01-02-01-20.wav,20,female,1,neutral,neutral,1,2,1
20_01_01_02_02,03-01-01-01-02-02-20.wav,20,female,1,neutral,neutral,1,2,2
20_02_01_01_01,03-01-02-01-01-01-20.wav,20,female,2,calm,neutral,1,1,1
20_02_01_01_02,03-01-02-01-01-02-20.wav,20,female,2,calm,neutral,1,1,2
20_02_01_02_01,03-01-02-01-02-01-20.wav,20,female,2,calm,neutral,1,2,1
20_02_01_02_02,03-01-02-01-02-02-20.wav,20,female,2,calm,neutral,1,2,2
20_02_02_01_01,03-01-02-02-01-01-20.wav,20,female,2,calm,neutral,2,1,1
20_02_02_01_02,03-01-02-02-01-02-20.wav,20,female,2,calm,neutral,2,1,2
20_02_02_02_01,03-01-02-02-02-01-20.wav,20,female,2,calm,neutral,2,2,1
20_02_02_02_02,03-01-02-02-02-02-20.wav,20,female,2,calm,neutral,2,2,2
20_03_01_01_01,03-01-03-01-01-01-20.wav,20,female,3,happy,happy,1,1,1
20_03_01_01_02,03-01-03-01-01-02-20.wav,20,female,3,happy,happy,1,1,2
20_03_01_02_01,03-01-03-01-02-01-20.wav,20,female,3,happy,happy,1,2,1
20_03_01_02_02,03-01-03-01-02-02-20.wav,20,female,3,happy,happy,1,2,2
20_03_02_01_01,03-01-03-02-01-01-20.wav,20,female,3,happy,happy,2,1,1
20_03_02_01_02,03-01-03-02-01-02-20.wav,20,female,3,happy,happy,2,1,2
20_03_02_02_01,03-01-03-02-02-01-20.wav,20,female,3,happy,happy,2,2,1
20_03_02_02_02,03-01-03-02-02-02-20.wav,20,female,3,happy,happy,2,2,2
20_04_01_01_01,03-01-04-01-01-01-20.wav,20,female,4,sad,sad,1,1,1
20_04_01_01_02,03-01-04-01-01-02-20.wav,20,female,4,sad,sad,1,1,2
20_04_01_02_01,03-01-04-01-02-01-20.wav,20,female,4,sad,sad,1,2,1
20_04_01_02_02,03-01-04-01-02-02-20.wav,20,female,4,sad,sad,1,2,2
20_04_02_01_01,03-01-04-02-01-01-20.wav,20,female,4,sad,sad,2,1,1
20_04_02_01_02,03-01-04-02-01-02-20.wav,20,female,4,sad,sad,2,1,2
20_04_02_02_01,03-01-04-02-02-01-20.wav,20,female,4,sad,sad,2,2,1
20_04_02_02_02,03-01-04-02-02-02-20.wav,20,female,4,sad,sad,2,2,2
20_05_01_01_01,03-01-05-01-01-01-20.wav,20,female,5,angry,angry,1,1,1
20_05_01_01_02,03-01-05-01-01-02-20.wav,20,female,5,angry,angry,1,1,2
20_05_01_02_01,03-01-05-01-02-01-20.wav,20,female,5,angry,angry,1,2,1
20_05_01_02_02,03-01-05-01-02-02-20.wav,20,female,5,angry,angry,1,2,2
20_05_02_01_01,03-01-05-02-01-01-20.wav,20,female,5,angry,angry,2,1,1
20_05_02_01_02,03-01-05-02-01-02-20.wav,20,female,5,angry,angry,2,1,2
20_05_02_02_01,03-01-05-02-02-01-20.wav,20,female,5,angry,angry,2,2,1
20_05_02_02_02,03-01-05-02-02-02-20.wav,20,female,5,angry,angry,2,2,2
20_06_01_01_01,03-01-06-01-01-01-20.wav,20,female,6,fearful,neutral,1,1,1
20_06_01_01_02,03-01-06-01-01-02-20.wav,20,female,6,fearful,neutral,1,1,2
20_06_01_02_01,03-01-06-01-02-01-20.wav,20,female,6,fearful,neutral,1,2,1
20_06_01_02_02,03-01-06-01-02-02-20.wav,20,female,6,fearful,neutral,1,2,2
20_06_02_01_01,03-01-06-02-01-01-20.wav,20,female,6,fearful,neutral,2,1,1
20_06_02_01_02,03-01-06-02-01-02-20.wav,20,female,6,fearful,neutral,2,1,2
20_06_02_02_01,03-01-06-02-02-01-20.wav,20,female,6,fearful,neutral,2,2,1
20_06_02_02_02,03-01-06-02-02-02-20.wav,20,female,6,fearful,neutral,2,2,2
20_07_01_01_01,03-01-07-01-01-01-20.wav,20,female,7,disgust,neutral,1,1,1
20_07_01_01_02,03-01-07-01-01-02-20.wav,20,female,7,disgust,neutral,1,1,2
20_07_01_02_01,03-01-07-01-02-01-20.wav,20,female,7,disgust,neutral,1,2,1
20_07_01_02_02,03-01-07-01-02-02-20.wav,20,female,7,disgust,neutral,1,2,2
20_07_02_01_01,03-01-07-02-01-01-20.wav,20,female,7,disgust,neutral,2,1,1
20_07_02_01_02,03-01-07-02-01-02-20.wav,20,female,7,disgust,neutral,2,1,2
20_07_02_02_01,03-01-07-02-02-01-20.wav,20,female,7,disgust,neutral,2,2,1
20_07_02_02_02,03-01-07-02-02-02-20.wav,20,female,7,disgust,neutral,2,2,2
20_08_01_01_01,03-01-08-01-01-01-20.wav,20,female,8,surprised,neutral,1,1,1
20_08_01_01_02,03-01-08-01-01-02-20.wav,20,female,8,surprised,neutral,1,1,2
20_08_01_02_01,03-01-08-01-02-01-20.wav,20,female,8,surprised,neutral,1,2,1
20_08_01_02_02,03-01-08-01-02-02-20.wav,20,female,8,surprised,neutral,1,2,2
20_08_02_01_01,03-01-08-02-01-01-20.wav,20,female,8,surprised,neutral,2,1,1
20_08_02_01_02,03-01-08-02-01-02-20.wav,20,female,8,surprised,neutral,2,1,2
20_08_02_02_01,03-01-08-02-02-01-20.wav,20,female,8,surprised,neutral,2,2,1
20_08_02_02_02,03-01-08-02-02-02-20.wav,20,female,8,surprised,neutral,2,2,2
21_01_01_01_01,03-01-01-01-01-01-21.wav,21,male,1,neutral,neutral,1,1,1
21_01_01_01_02,03-01-01-01-01-02-21.wav,21,male,1,neutral,neutral,1,1,2
21_01_01_02_01,03-01-01-01-02-01-21.wav,21,male,1,neutral,neutral,1,2,1
21_01_01_02_02,03-01-01-01-02-02-21.wav,21,male,1,neutral,neutral,1,2,2
21_02_01_01_01,03-01-02-01-01-01-21.wav,21,male,2,calm,neutral,1,1,1
21_02_01_01_02,03-01-02-01-01-02-21.wav,21,male,2,calm,neutral,1,1,2
21_02_01_02_01,03-01-02-01-02-01-21.wav,21,male,2,calm,neutral,1,2,1
